ID,NM,PCI,AADT,R,IRI,PCI_scaled,AADT_scaled,R_scaled,IRI_scaled
603795,0,82.84,1553.0,13.94,0.44,0.9777892440468747,-0.7229585929541843,-0.9169031507293368,-1.7322290784871595
162257,0,81.7,2177.0,16.14,1.04,0.9381739250949145,-0.6777851430024856,-0.15608108961140002,0.8016281738219847
395369,1,34.24,24665.0,17.54,1.07,-0.7110743533787977,0.9501964956414259,0.3280784038272863,0.928321036437442
323526,0,74.68,26448.0,13.89,0.72,0.6942269610223175,1.0792738374104625,-0.9341945612092895,-0.5497623607428924
840891,0,85.0,20984.0,15.66,0.86,1.0528498483769044,0.6837165769359724,-0.3220786302189499,0.041470998129241224
238345,0,100.0,8972.0,14.02,0.33,1.574104045113223,-0.1858723346342279,-0.8892368939614118,-2.1967695747438363
64248,1,49.66,59222.0,19.5,1.11,-0.1752250391338623,3.4518934667645866,1.005901694641448,1.0972448532580517
149705,0,59.44,27513.0,13.3,0.91,0.1646326971382175,1.1563727543953328,-1.138233204872736,0.2526257691550034
577634,1,18.15,2524.0,18.61,0.81,-1.2702063550779557,-0.6526646508017813,0.6981145880982828,-0.1696837728965205
217925,0,78.91,853.0,15.02,0.6,0.841220644501959,-0.7736339374512822,-0.5434086843623498,-1.0565338112047213
695818,0,69.01,2054.0,14.67,0.82,0.49719287465598905,-0.6866895249641185,-0.6644485577220214,-0.1274528186913685
895711,1,12.33,3665.0,19.36,0.69,-1.4724529834116473,-0.5700638392715117,0.9574857452975792,-0.6764552233583497
922232,1,26.01,20006.0,19.01,0.91,-0.9970691559881245,0.6129158813385984,0.8364458719379082,0.2526257691550034
914603,1,26.14,36939.0,20.74,1.08,-0.9925516196164098,1.838752464723397,1.4347286745442844,0.9705519906425945
696205,1,9.03,2413.0,19.98,1.04,-1.5871289066936372,-0.6607003125720354,1.171899235248998,0.8016281738219847
253009,1,19.18,71632.0,19.88,1.03,-1.2344135669020617,4.350294931348851,1.1373164142890912,0.7593972196168323
497642,0,74.04,8614.0,13.14,0.69,0.6719867819615679,-0.2117891536770294,-1.193565718408586,-0.6764552233583497
493034,0,55.32,6410.0,14.43,0.96,0.02146154443464205,-0.3713440954936063,-0.7474473280257963,0.46378054018076514
351538,0,81.55,2553.0,13.68,0.81,0.9329613831275512,-0.6505652436726158,-1.0068184852250928,-0.1696837728965205
500071,1,31.29,24106.0,20.46,0.86,-0.8135876787369405,0.9097286133930291,1.3378967758565479,0.041470998129241224
816304,1,31.46,2972.0,19.14,0.59,-0.8076801311739288,-0.6202324303236386,0.881403539185786,-1.0987647654098738
939280,0,55.97,20440.0,14.82,0.87,0.04404922629321581,0.6443345949267991,-0.6125743262821619,0.08370195233439366
409176,0,64.27,10130.0,14.94,0.63,0.332476548487312,-0.10204083616617163,-0.5710749411302748,-0.9298409485892639
446189,0,76.34,5367.0,15.3,0.72,0.7519124254611367,-0.4468503587942822,-0.446576785674612,-0.5497623607428924
798934,0,93.33,26604.0,15.72,0.41,1.3423196789644734,1.090567199898387,-0.301328937643006,-1.8589219411026168
50685,0,84.38,19872.0,14.47,1.08,1.031304674911803,0.6032151725348682,-0.7336141996418335,0.9705519906425945
283444,0,84.17,22373.0,14.58,0.98,1.024007116157495,0.784270939088071,-0.6955730965859369,0.54824244859107
381610,0,45.42,1943.0,12.07,0.64,-0.32256622541132823,-0.6947251867343726,-1.5636019026795824,-0.8876099943841115
227097,0,84.56,17999.0,14.07,0.84,1.0375597252726392,0.46762242933049053,-0.8719454834814584,-0.04299091028106365
669360,1,16.13,2431.0,19.25,0.75,-1.3404019202384467,-0.6593972322849672,0.9194446422416825,-0.4230694981274351
875655,0,92.91,1474.0,12.29,0.52,1.3277245614558564,-0.7286776675474282,-1.4875196965677893,-1.3943814448459402
1390,0,68.19,4137.0,11.83,0.82,0.4686976452344034,-0.5358941784106114,-1.6466006729833573,-0.1274528186913685
491079,1,28.43,12049.0,18.33,1.15,-0.9129734789146652,0.03688200110515824,0.601282689410545,1.2661686700786605
8814,0,49.9,2483.0,11.94,0.39,-0.16688497198608115,-0.6556327781223256,-1.6085595699274609,-1.9433838495129214
368845,0,58.9,6903.0,16.66,0.81,0.14586754605571003,-0.33565417429779304,0.023749579380112077,-0.1696837728965205
352899,0,100.0,2169.0,12.05,0.53,1.574104045113223,-0.6783642897967381,-1.5705184668715635,-1.3521504906407877
1039083,0,100.0,9126.0,13.76,0.48,1.574104045113223,-0.17472375884486635,-0.9791522284571679,-1.56330526166655
144368,0,95.77,6048.0,12.94,1.0,1.4271103616335812,-0.3975504879335341,-1.2627313603283987,0.632704357001375
617510,0,71.99,4287.0,14.53,0.74,0.600748708407604,-0.5250351760183761,-0.7128645070658902,-0.46530045233258754
442559,0,65.32,43325.0,13.92,0.84,0.3689643422588542,2.3010563932354935,-0.9238197149213179,-0.04299091028106365
544670,1,31.52,5271.0,19.13,0.84,-0.8055951143869836,-0.45380012032531275,0.8779452570897948,-0.04299091028106365
293266,0,61.09,1970.0,13.56,0.97,0.22197065877921274,-0.6927705663037702,-1.04831787037698,0.5060114943859175
575876,0,72.97,30461.0,15.39,0.78,0.634803982594377,1.3697883480773967,-0.4154522468106965,-0.2963766355119778
303626,0,100.0,1266.0,12.65,0.5,1.574104045113223,-0.7437354841979944,-1.3630215411121265,-1.478843353256245
839236,1,29.16,939.0,20.7,0.54,-0.8876057746734977,-0.7674081094130674,1.4208955461603223,-1.3099195364356353
690343,1,7.12,19250.0,18.64,0.57,-1.653501941078062,0.5581865092817327,0.708489434386255,-1.1832266738201787
42843,1,27.72,4079.0,20.04,1.0,-0.9376461775601843,-0.5400929926689424,1.1926489278249413,0.632704357001375
463818,1,26.88,37139.0,18.54,1.09,-0.9668364125774181,1.8532311345797108,0.6739066134263483,1.0127829448477468
1030842,1,45.59,42782.0,19.7,0.77,-0.3166586778483165,2.2617468045756017,1.0750673365612602,-0.33860758971713023
308618,1,14.42,38762.0,19.64,0.7,-1.3998248986663868,1.9707255404636965,1.054317643985317,-0.6342242691531973
29395,0,86.93,46085.0,15.59,1.01,1.1199178883569778,2.500862037252622,-0.34628660489088436,0.6749353112065274
391808,0,88.24,28198.0,14.77,0.69,1.1654407548719492,1.2059621986532072,-0.6298657367621153,-0.6764552233583497
1004677,0,97.35,25104.0,15.65,0.82,1.4820158036898068,0.9819771759760344,-0.3255369123149405,-0.1274528186913685
37559,1,53.26,2864.0,17.24,0.7,-0.05012403191714579,-0.628050912046048,0.22432994094756745,-0.6342242691531973
973851,1,31.73,3505.0,19.01,1.14,-0.798297555632675,-0.5816467751565626,0.8364458719379082,1.223937715873508
586951,0,82.58,3614.0,13.69,0.51,0.9687541713034451,-0.5737559000848717,-1.0033602031291022,-1.4366123990510926
200979,1,23.04,14833.0,21.15,1.26,-1.1002774869419156,0.23842508550504482,1.5765182404798999,1.7307091663353373
824081,1,33.06,2326.0,18.49,1.11,-0.7520796835220548,-0.6669985339595319,0.656615202946395,1.0972448532580517
121931,1,19.51,2130.0,19.25,0.99,-1.2229459745738624,-0.6811876304187193,0.9194446422416825,0.5904734027962225
356172,1,32.92,39835.0,19.21,1.17,-0.7569447226915937,2.0484036042428193,0.9056115138577204,1.3506305784889654
1036417,0,100.0,1531.0,14.6,0.9,1.574104045113223,-0.7245512466383788,-0.6886565323939559,0.210394814949851
46209,1,64.51,2743.0,17.5,0.81,0.34081661563509347,-0.6368105073091178,0.3142452754433241,-0.1696837728965205
8863,1,64.19,5194.0,19.28,1.26,0.3296965261047184,-0.45937440821999354,0.9298194885296548,1.7307091663353373
923742,1,13.85,3235.0,19.85,0.71,-1.4196325581423668,-0.6011929794625861,1.1269415680011203,-0.5919933149480449
265242,1,23.01,1614.0,19.51,0.88,-1.1013199953353883,-0.7185425986480086,1.0093599767374393,0.1259329065395461
357400,0,91.31,10346.0,15.34,0.94,1.2721241138039827,-0.08640387272135285,-0.43274365729064984,0.37931863177046027
680277,0,60.74,6738.0,13.8,0.56,0.20980806085536524,-0.34759907692925185,-0.965319100073205,-1.2254576280253304
490171,1,59.21,23792.0,19.4,1.1,0.1566401327882607,0.8869971017186167,0.9713188736815414,1.0550138990528992
634482,0,56.08,7989.0,16.67,0.87,0.04787175706928212,-0.2570349969780097,0.02720786147610324,0.08370195233439366
186279,1,19.53,3289.0,19.12,0.54,-1.2222509689782142,-0.5972837386013814,0.8744869749938049,-1.3099195364356353
1027057,0,100.0,1452.0,14.46,0.65,1.574104045113223,-0.7302703212316227,-0.737072481737824,-0.845379040178959
58764,1,49.64,5656.0,19.83,1.09,-0.1759200447295106,-0.4259286808519089,1.120025003809138,1.0127829448477468
816566,0,76.63,10436.0,14.78,0.89,0.7619900065980386,-0.07988847128601168,-0.6264074546661247,0.16816386074469855
96576,0,97.51,25536.0,14.22,0.98,1.4875758484549944,1.013251102865672,-0.820071252041599,0.54824244859107
657621,1,0.22,12915.0,19.46,0.81,-1.8932788715767686,0.09957464158299652,0.992068566257486,-0.1696837728965205
301915,0,41.39,31850.0,16.02,0.7,-0.46260985293448587,1.4703427102294953,-0.1975804747632878,-0.6342242691531973
884358,0,79.03,990.0,13.17,0.65,0.8453906780758498,-0.7637160485997073,-1.1831908721206144,-0.845379040178959
156986,1,13.42,4074.0,20.09,0.95,-1.4345751784488079,-0.5404549594153502,1.2099403383048946,0.4215495859756127
816686,0,74.21,36881.0,15.46,0.69,0.6778943295245791,1.8345536504650661,-0.39124427213876206,-0.6764552233583497
285971,0,73.48,7130.0,13.12,0.8,0.652526625283412,-0.319220884010877,-1.2004822826005677,-0.21191472710167295
734578,0,72.24,1214.0,15.38,1.22,0.6094362783532093,-0.747499938360636,-0.41891052890668706,1.5617853495147276
251101,1,21.07,2648.0,18.69,0.92,-1.1687355381132856,-0.6436878754908668,0.7257808448662083,0.29485672336015584
533582,0,90.86,1621.0,13.93,0.78,1.256486487901893,-0.7180358452030376,-0.9203614328253273,-0.2963766355119778
81541,0,86.49,25420.0,13.97,1.02,1.1046277652527121,1.00485347434901,-0.9065283044413646,0.7171662654116798
1045735,0,62.92,269.0,12.56,0.51,0.28556367078104355,-0.8159116534317182,-1.394146079976042,-1.4366123990510926
237687,0,100.0,8928.0,13.74,0.82,1.574104045113223,-0.1890576420026169,-0.9860687926491489,-0.1274528186913685
516197,0,80.27,29796.0,15.61,1.0,0.8884810250060519,1.3216467708051536,-0.33937004069890325,0.632704357001375
706434,0,62.12,2012.0,12.69,0.74,0.2577634469551064,-0.6897300456339444,-1.3491884127281644,-0.46530045233258754
715466,1,12.4,3508.0,19.24,0.99,-1.4700204638268777,-0.581429595108718,0.9159863601456915,0.5904734027962225
131459,0,72.32,215.0,14.91,0.98,0.6122163007358029,-0.8198208942929228,-0.5814497874182464,0.54824244859107
181230,1,54.52,46341.0,18.92,1.11,-0.006338679391294845,2.5193947346687033,0.8053213330739927,1.0972448532580517
813508,1,50.83,4401.0,20.8,0.71,-0.1345672117884294,-0.5167823342002773,1.455478367120229,-0.5919933149480449
228651,0,82.61,952.0,10.81,0.4,0.9697966796969177,-0.766466995872407,-1.9993454467744005,-1.901152895307769
487967,0,53.07,11501.0,16.41,0.31,-0.05672658507580575,-0.0027895543011412743,-0.06270747301965342,-2.281231483154141
671539,0,67.92,1086.0,14.97,0.75,0.4593150696931498,-0.7567662870686768,-0.5607000948423025,-0.4230694981274351
494466,0,52.49,208.0,14.81,0.73,-0.07688174734961001,-0.8203276477378939,-0.6160326083781524,-0.50753140653774
752049,1,15.35,2300.0,17.14,1.18,-1.367507138468735,-0.6688807610408526,0.18974711998766197,1.3928615326941178
945610,1,26.87,617.0,19.0,1.1,-0.9671839153752423,-0.7907187678817323,0.8329875898419171,1.0550138990528992
629907,0,82.13,26684.0,16.49,0.78,0.9531165454013554,1.0963586678409125,-0.03504121625172905,-0.2963766355119778
468916,0,85.47,2687.0,12.16,0.74,1.0691824798746425,-0.6408645348688856,-1.5324773638156668,-0.46530045233258754
631349,1,52.53,6299.0,20.48,1.01,-0.07549173615831319,-0.37937975726386036,1.344813340048529,0.6749353112065274
627823,0,95.8,32781.0,14.75,0.65,1.4281528700270538,1.5377409184106354,-0.6367823009540964,-0.845379040178959
731254,1,38.19,3887.0,19.66,1.42,-0.573810748238234,-0.5539925157310035,1.061234208177298,2.4064044336177752
463717,0,79.76,2153.0,12.88,0.83,0.8707583823170174,-0.6795225833852432,-1.2834810529043421,-0.08522186448621609
867384,0,100.0,24322.0,16.97,1.03,1.574104045113223,0.9253655768378479,0.13095632435582086,0.7593972196168323
470162,1,36.83,2403.0,19.77,1.08,-0.6210711287423268,-0.6614242460648511,1.0992753112331948,0.9705519906425945
189230,1,32.42,1051.0,18.1,0.74,-0.7743198625828044,-0.7593000542935316,0.5217422012027618,-0.46530045233258754
959187,0,84.9,7194.0,12.96,0.37,1.0493748203986626,-0.3145877096568566,-1.255814796136417,-2.0278457579232265
859366,0,95.81,2741.0,10.55,0.7,1.4285003728248782,-0.6369552940076809,-2.0892607812701565,-0.6342242691531973
145175,1,27.0,3538.0,19.55,1.22,-0.9626663790035276,-0.5792577946302709,1.0231931051214014,1.5617853495147276
288594,0,91.0,22579.0,12.79,0.82,1.261351527071432,0.799183969040074,-1.3146055917682582,-0.1274528186913685
81570,1,29.88,10809.0,19.28,1.07,-0.8625855732301544,-0.052885752003986645,0.9298194885296548,0.928321036437442
184721,0,74.31,31176.0,15.87,0.9,0.6813693575028216,1.421549592813718,-0.24945470620314722,0.210394814949851
42183,1,35.84,3332.0,19.42,0.4,-0.6554739057269237,-0.594170824582274,0.9782354378735237,-1.901152895307769
593683,0,62.67,6911.0,13.62,0.56,0.27687610083543823,-0.3350750275035405,-1.0275681778010366,-1.2254576280253304
549950,1,41.85,12368.0,19.93,1.13,-0.44662472423457206,0.05997547952597858,1.1546078247690446,1.1817067616683556
935647,1,17.81,71758.0,19.59,1.26,-1.2820214502039786,4.359416493358329,1.0370262335053637,1.7307091663353373
809771,0,77.02,2047.0,11.31,0.52,0.7755426157131828,-0.6871962784090895,-1.8264313419748694,-1.3943814448459402
816230,0,47.72,853.0,10.29,0.43,-0.24264058191175944,-0.7736339374512822,-2.1791761157659133,-1.774460032692312
381244,0,93.72,13094.0,14.38,0.77,1.3558722880796177,0.11253305110439728,-0.764738738505749,-0.33860758971713023
335923,1,65.68,953.0,19.79,1.39,0.38147444298052635,-0.7663946025231253,1.1061918754251758,2.279711571002318
99275,0,76.47,31109.0,12.62,1.04,0.7564299618328513,1.416699238411853,-1.3733963874000987,0.8016281738219847
999728,0,100.0,703.0,12.15,0.65,1.574104045113223,-0.7844929398435174,-1.5359356459116575,-0.845379040178959
982171,1,35.78,61074.0,18.45,1.14,-0.657558922513869,3.5859659496340517,0.6427820745624327,1.223937715873508
234305,1,50.95,2443.0,19.59,0.49,-0.1303971782145387,-0.6585285120935883,1.0370262335053637,-1.5210743074613975
127399,0,78.54,1688.0,13.46,0.78,0.8283630409824635,-0.7131854908011726,-1.0829006913368862,-0.2963766355119778
921253,0,66.94,15213.0,12.89,0.71,0.4252597955063768,0.2659345582320408,-1.2800227708083516,-0.5919933149480449
538148,1,18.93,1195.0,18.48,0.99,-1.243101136847667,-0.7488754119969858,0.653156920850405,0.5904734027962225
914111,1,0.0,-264.0,18.51,1.16,-1.9009239331289012,-0.8544973085987941,0.6635317671383772,1.308399624283813
478779,0,57.03,762.0,12.76,0.96,0.08088452286258241,-0.780221732235905,-1.3249804380562298,0.46378054018076514
170775,0,82.2,15747.0,10.67,0.84,0.9555490649861251,0.3045926067483984,-2.0477613961182692,-0.04299091028106365
868958,0,74.23,48771.0,13.8,0.62,0.6785893351202279,2.695310573422915,-0.965319100073205,-0.9720719027944164
28405,1,26.08,2952.0,17.59,1.08,-0.9946366364033552,-0.62168029730927,0.3453698143072396,0.9705519906425945
1020201,1,40.5,30316.0,17.65,0.91,-0.4935376019408408,1.3592913124315693,0.3661195068831829,0.2526257691550034
83319,0,54.21,1403.0,12.51,0.84,-0.01711126612384551,-0.7338175953464195,-1.4114374904559954,-0.04299091028106365
750130,0,74.63,2166.0,12.8,0.65,0.692489447033196,-0.6785814698445828,-1.311147309672267,-0.845379040178959
774834,1,26.66,4269.0,18.84,0.82,-0.9744814741295508,-0.5263382563054444,0.7776550763060671,-0.1274528186913685
246937,0,100.0,9021.0,13.32,0.57,1.574104045113223,-0.18232506051943104,-1.1313166406807549,-1.1832266738201787
638542,1,30.85,1677.0,19.75,0.94,-0.8288778018412057,-0.7139818176432698,1.0923587470412135,0.37931863177046027
869338,1,34.21,13144.0,20.49,1.09,-0.7121168617722704,0.1161527185684757,1.348271622144519,1.0127829448477468
371235,0,49.8,32590.0,15.04,0.97,-0.17035999996432333,1.523913788697856,-0.5364921201703687,0.5060114943859175
976216,0,100.0,7864.0,13.44,1.02,1.574104045113223,-0.26608416563820575,-1.0898172555288677,0.7171662654116798
785311,0,69.64,7370.0,14.27,0.92,0.5190855509189143,-0.30184648018330057,-0.8027798415616463,0.29485672336015584
850722,1,47.06,2678.0,19.13,0.71,-0.26557576656815735,-0.6415160750124198,0.8779452570897948,-0.5919933149480449
387197,0,100.0,34493.0,14.34,0.95,1.574104045113223,1.6616783323806807,-0.7785718668897118,0.4215495859756127
794441,1,30.69,44244.0,20.72,1.04,-0.8344378466063931,2.3675858812252546,1.4278121103523034,0.8016281738219847
225750,0,70.98,12066.0,13.53,0.7,0.5656509258273589,0.0381126880429449,-1.0586927166649522,-0.6342242691531973
521204,0,100.0,11150.0,14.38,0.9,1.574104045113223,-0.028199619898971802,-0.764738738505749,0.210394814949851
280557,0,100.0,909.0,15.41,0.49,1.574104045113223,-0.7695799098915144,-0.4085356826187154,-1.5210743074613975
859876,0,99.33,4176.0,17.06,0.55,1.5508213576590009,-0.5330708377886302,0.1620808632197364,-1.2676885822304829
58185,1,25.66,8976.0,19.31,1.06,-1.009231753911972,-0.18558276123710163,0.9401943348176258,0.8860900822322896
939548,1,29.81,10941.0,18.53,0.82,-0.8650180928149239,-0.04332982989881961,0.6704483313303583,-0.1274528186913685
575221,0,74.35,33576.0,13.82,0.46,0.6827593686941181,1.5952936310894823,-0.9584025358812239,-1.6477671700768546
677059,0,90.94,2728.0,15.57,0.61,1.2592665102844867,-0.6378964075483413,-0.3532031690828654,-1.014302856999569
772312,1,39.1,4172.0,21.29,0.76,-0.5421879936362305,-0.5333604111857565,1.6249341898237688,-0.38083854392228267
795336,1,6.53,2307.0,20.39,0.86,-1.6740046061496903,-0.6683740075958816,1.3136888011846135,0.041470998129241224
519928,0,83.17,21596.0,17.15,0.58,0.9892568363750737,0.7280213066962923,0.19320540208365192,-1.1409957196150262
927496,0,57.88,4773.0,14.46,0.6,0.11042226067764051,-0.48985200826753383,-0.737072481737824,-1.0565338112047213
806577,0,83.73,1260.0,15.74,0.52,1.0087169930532296,-0.7441698442936838,-0.29441237345102494,-1.3943814448459402
427910,1,54.43,1841.0,20.03,0.96,-0.009466204571712876,-0.7021093083610925,1.1891906457289514,0.46378054018076514
653781,0,84.5,3794.0,12.94,0.69,1.035474708485694,-0.5607250972141894,-1.2627313603283987,-0.6764552233583497
888738,1,38.87,1381.0,21.07,0.96,-0.5501805579861875,-0.735410249030614,1.5488519837119754,0.46378054018076514
444444,0,51.53,9757.0,13.31,0.72,-0.11024201594073443,-0.12904355544819665,-1.1347749227767454,-0.5497623607428924
350616,1,54.73,48125.0,19.74,0.97,0.0009588793630133981,2.6485444697870215,1.0889004649452225,0.5060114943859175
728385,1,12.19,15024.0,21.31,0.99,-1.4773180225811862,0.25225221521782437,1.6318507540157499,0.5904734027962225
491361,0,87.08,1304.0,12.61,0.77,1.1251304303243406,-0.7409845369252949,-1.3768546694960893,-0.33860758971713023
427784,1,0.0,3042.0,20.14,0.8,-1.9009239331289012,-0.6151648958739289,1.2272317487848479,-0.21191472710167295
1045631,1,36.62,1538.0,18.5,0.64,-0.6283686874966353,-0.7240444931934078,0.660073485042386,-0.8876099943841115
610579,1,0.0,2987.0,16.7,0.7,-1.9009239331289012,-0.6191465300844151,0.03758270776407426,-0.6342242691531973
978259,0,89.78,36331.0,17.48,0.69,1.218956185736878,1.7947373083602034,0.30732871125134303,-0.6764552233583497
282357,0,100.0,12467.0,14.7,0.9,1.574104045113223,0.06714242110485386,-0.6540737114340497,0.210394814949851
943735,0,88.46,2986.0,13.47,0.63,1.1730858164240818,-0.6192189234336967,-1.0794424092408954,-0.9298409485892639
945460,0,41.34,8694.0,12.8,0.72,-0.46434736692360684,-0.20599768573450394,-1.311147309672267,-0.5497623607428924
597788,0,63.13,1388.0,13.78,0.77,0.29286122953535204,-0.734903495585643,-0.9722356642651867,-0.33860758971713023
490990,1,30.3,7188.0,21.17,0.83,-0.8479904557215374,-0.31502206975254604,1.5834348046718822,-0.08522186448621609
708180,0,47.53,-23.0,15.65,0.55,-0.2492431350704194,-0.8370505114219362,-0.3255369123149405,-1.2676885822304829
62710,1,40.03,29449.0,19.16,1.26,-0.5098702334385787,1.2965262786044494,0.888320103377767,1.7307091663353373
69983,1,46.51,35122.0,19.27,1.28,-0.2846884204484892,1.7072137490787873,0.9263612064336637,1.8151710747456422
89972,1,46.03,2597.0,18.84,1.21,-0.3013685547440513,-0.6473799363042269,0.7776550763060671,1.5195543953095751
388798,0,69.05,493.0,13.16,0.53,0.4985828858472856,-0.7996955431926468,-1.1866491542166049,-1.3521504906407877
783737,1,16.15,16043.0,19.73,1.05,-1.339706914642798,0.3260210381357427,1.0854421828492324,0.8438591280271371
176289,1,0.0,971.0,18.39,1.02,-1.9009239331289012,-0.7650915222360571,0.6220323819864895,0.7171662654116798
863047,1,6.45,2777.0,20.1,0.92,-1.676784628532284,-0.6343491334335445,1.2133986204008858,0.29485672336015584
67744,1,31.83,-503.0,19.42,1.3,-0.7948225276544331,-0.8717993190770891,0.9782354378735237,1.899632983155947
250590,1,48.09,1690.0,21.37,1.05,-0.22978297839226342,-0.7130407041026094,1.6526004465916944,0.8438591280271371
184499,0,91.49,1063.0,13.34,0.57,1.2783791641648181,-0.7584313341021528,-1.1244000764887738,-1.1832266738201787
813908,0,59.78,11503.0,12.82,0.79,0.17644779226424082,-0.0026447676025781373,-1.304230745480286,-0.25414568130682536
952946,1,57.0,3000.0,18.6,1.22,0.07984201446910973,-0.6182054165437547,0.6946563060022928,1.5617853495147276
551083,1,32.01,6049.0,18.04,1.17,-0.7885674772935972,-0.3974780945842525,0.5009925086268173,1.3506305784889654
964846,0,83.2,12194.0,14.57,0.86,0.9902993447685464,0.04737903675098567,-0.6990313786819274,0.041470998129241224
642954,1,41.75,16062.0,17.55,1.14,-0.45009975221281423,0.32739651177209245,0.33153668592327745,1.223937715873508
204912,0,66.19,9479.0,14.41,0.49,0.39919708566956086,-0.1491689065484727,-0.7543638922177774,-1.5210743074613975
331875,1,26.06,4150.0,19.36,1.04,-0.9953316419990036,-0.534953064869951,0.9574857452975792,0.8016281738219847
90044,1,21.85,2648.0,18.82,1.29,-1.141630319882997,-0.6436878754908668,0.7707385121140861,1.8574020289507946
752060,1,27.8,3921.0,17.42,0.92,-0.9348661551775905,-0.5515311418554302,0.28657901867539975,0.29485672336015584
158452,0,86.42,11162.0,14.39,1.04,1.1021952456679427,-0.02733089970759298,-0.7612804564097585,0.8016281738219847
651106,0,92.36,5427.0,12.64,0.63,1.308611907575525,-0.4425067578373881,-1.366479823208117,-0.9298409485892639
522156,1,21.38,2203.0,19.06,0.91,-1.157962951380735,-0.6759029159211648,0.8537372824178604,0.2526257691550034
522689,0,78.47,10793.0,13.19,0.65,0.8259305213976937,-0.05404404559249174,-1.1762743079286333,-0.845379040178959
137859,0,79.18,8217.0,14.09,0.65,0.8506032200432131,-0.24052931334181207,-0.8650289192894773,-0.845379040178959
168591,0,83.73,1575.0,13.02,0.58,1.0087169930532296,-0.7213659392699898,-1.2350651035604738,-1.1409957196150262
825545,1,36.35,2937.0,17.07,1.1,-0.6377512630378889,-0.6227661975484935,0.16553914531572755,1.0550138990528992
742882,1,27.38,2226.0,19.09,1.0,-0.9494612726862075,-0.6742378688876887,0.8641121287058326,0.632704357001375
805349,1,50.18,1789.0,19.41,0.89,-0.15715489364700316,-0.7058737625237341,0.9747771557775325,0.16816386074469855
354502,0,94.18,2083.0,12.37,0.71,1.3718574167795319,-0.684590117834953,-1.4598534397998641,-0.5919933149480449
906286,1,47.81,11795.0,16.43,0.88,-0.2395130567313414,0.018494090387639852,-0.05579090882767233,0.1259329065395461
389227,0,73.14,10670.0,13.5,1.11,0.6407115301573886,-0.06294842755412466,-1.0690675629529238,1.0972448532580517
473846,1,51.25,32920.0,20.02,1.32,-0.11997209427981242,1.5478035939607735,1.1857323636329602,1.984094891566252
121408,0,67.6,72119.0,15.66,0.74,0.4481949801627747,4.385550492448975,-0.3220786302189499,-0.46530045233258754
789542,0,70.98,4794.0,12.65,0.6,0.5656509258273589,-0.4883317479326209,-1.3630215411121265,-1.0565338112047213
29469,0,85.87,43911.0,14.18,0.99,1.0830825917876112,2.3434788959144925,-0.8339043804255618,0.5904734027962225
156783,0,85.87,33545.0,14.69,0.44,1.0830825917876112,1.5930494372617539,-0.6575319935300403,-1.7322290784871595
653304,1,24.09,2830.0,20.68,0.9,-1.0637896931703734,-0.6305122859216213,1.413978981968341,0.210394814949851
699137,1,48.08,3046.0,18.72,1.0,-0.23013048119008783,-0.6148753224768025,0.7361556911541793,0.632704357001375
237652,0,46.72,8709.0,14.62,0.7,-0.2773908616941807,-0.2049117854952804,-0.6817399682019747,-0.6342242691531973
132904,1,38.05,41344.0,21.68,0.46,-0.5786757874077729,2.157645168308706,1.7598071915674032,-1.6477671700768546
193634,1,26.54,21448.0,19.04,1.05,-0.9786515077034413,0.7173070910026201,0.8468207182258792,0.8438591280271371
12911,1,47.71,32658.0,20.34,0.9,-0.24298808470958358,1.5288365364490026,1.2963973907046602,0.210394814949851
127393,1,2.99,2146.0,19.48,1.28,-1.7970205965794614,-0.6800293368302142,0.998985130449467,1.8151710747456422
22148,1,46.2,2946.0,17.65,1.01,-0.29546100718103957,-0.6221146574049594,0.3661195068831829,0.6749353112065274
764222,0,79.45,5739.0,15.08,0.75,0.8599857955844668,-0.41992003286153873,-0.5226589917864058,-0.4230694981274351
643665,0,69.89,1786.0,13.68,0.71,0.5277731208645196,-0.7060909425715788,-1.0068184852250928,-0.5919933149480449
19997,0,58.6,3038.0,11.54,0.58,0.13544246212098376,-0.6154544692710551,-1.7468908537670857,-1.1409957196150262
1002582,0,74.13,2644.0,13.88,0.82,0.6751143071419855,-0.6439774488879931,-0.9376528433052801,-0.1274528186913685
84030,1,24.48,3883.0,18.74,0.88,-1.050237084055229,-0.5542820891281298,0.7430722553461604,0.1259329065395461
768433,1,25.22,16167.0,18.21,1.16,-1.0245218770162374,0.33499781344665713,0.5597833042586584,1.308399624283813
534588,1,47.44,1239.0,20.76,1.12,-0.25237066025083743,-0.7456901046285968,1.4416452387362668,1.139475807463204
482507,1,43.91,35926.0,19.02,0.85,-0.3750391478827845,1.7654180019011683,0.8399041540338982,-0.0007599560759112111
780659,1,25.56,16541.0,21.76,0.69,-1.0127067818902142,0.36207292607796376,1.7874734483353287,-0.6764552233583497
332444,1,44.75,19591.0,18.79,0.96,-0.3458489128655505,0.5828726413867475,0.7603636658261138,0.46378054018076514
504328,1,13.25,2510.0,20.42,0.85,-1.4404827260118196,-0.6536781576917232,1.3240636474725858,-0.0007599560759112111
933041,1,34.69,3603.0,19.31,0.95,-0.6954367274767083,-0.574552226926969,0.9401943348176258,0.4215495859756127
898361,1,23.16,76255.0,20.67,0.85,-1.096107453368025,4.684969385077542,1.4105206998723512,-0.0007599560759112111
23281,0,77.36,24153.0,12.95,0.75,0.7873577108392062,0.9131311008092629,-1.2592730782324082,-0.4230694981274351
